,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
735,Baychester,40.866858107252696,-73.83579759808117,MTA Bus - Eastchester Rd & Mace Ave - Bx31,40.86250583049086,-73.84341969630988,Bus Line
736,Baychester,40.866858107252696,-73.83579759808117,C&C Coffee Shop & Deli,40.86212762311874,-73.8432761146894,Spanish Restaurant
737,Baychester,40.866858107252696,-73.83579759808117,Caridad Restaurant at Kingsbridge,40.86845014045678,-73.84573996080391,Latin American Restaurant
738,Baychester,40.866858107252696,-73.83579759808117,Haffen Park Pool,40.874529364377544,-73.83745809954557,Pool
739,Baychester,40.866858107252696,-73.83579759808117,City Island Marina,40.874597046210496,-73.83722261852064,Harbor / Marina
740,Baychester,40.866858107252696,-73.83579759808117,Golden Star Garden,40.87010509,-73.84554056,Chinese Restaurant
741,Baychester,40.866858107252696,-73.83579759808117,MTA MaBSTOA Bus Bx28 / Bx38 At Knapp St & Seymour Ave / Gun Hill Road,40.870137998469325,-73.84562373161316,Bus Station
742,Baychester,40.866858107252696,-73.83579759808117,Fresh Fruits & Fish Market,40.869909240184015,-73.8461075249514,Fish & Chips Shop
743,Baychester,40.866858107252696,-73.83579759808117,Stop 1 Deli Mart,40.87032041987729,-73.84612762607186,Deli / Bodega
744,Baychester,40.866858107252696,-73.83579759808117,China Top,40.87436663405383,-73.84122001442189,Chinese Restaurant
745,Baychester,40.866858107252696,-73.83579759808117,Kennedy Fried Chicken & Pizza,40.870469130112895,-73.84632576583975,Fried Chicken Joint
746,Baychester,40.866858107252696,-73.83579759808117,Nail Haven,40.8704284135122,-73.84640042714084,Nail Salon
747,Baychester,40.866858107252696,-73.83579759808117,truman track n field,40.87496253317124,-73.83084729386773,Baseball Field
748,Baychester,40.866858107252696,-73.83579759808117,Renzo Gracie Rockland,40.866398417803666,-73.84764094923598,Martial Arts Dojo
749,Pelham Parkway,40.85741349808865,-73.85475564017999,Peach Wave,40.85605141607515,-73.85570606675319,Frozen Yogurt Shop
750,Pelham Parkway,40.85741349808865,-73.85475564017999,Enzo's,40.854232311821725,-73.85436243306151,Italian Restaurant
751,Pelham Parkway,40.85741349808865,-73.85475564017999,New Song's Nails,40.85291054885937,-73.85342838280712,Cosmetics Shop
752,Pelham Parkway,40.85741349808865,-73.85475564017999,Kiraku Hibachi & Sushi,40.853356006929786,-73.85362862246855,Sushi Restaurant
753,Pelham Parkway,40.85741349808865,-73.85475564017999,Sorrento Pizzeria,40.85438866680259,-73.85451988387852,Pizza Place
754,Pelham Parkway,40.85741349808865,-73.85475564017999,Venezia Pizzeria,40.85981175200528,-73.85522374820728,Pizza Place
755,Pelham Parkway,40.85741349808865,-73.85475564017999,Mr. Q's Chinese Restaurant,40.85579022389548,-73.8554550059393,Chinese Restaurant
756,Pelham Parkway,40.85741349808865,-73.85475564017999,Ann Clair's Salumeria,40.85004616007053,-73.8517963510315,Deli / Bodega
757,Pelham Parkway,40.85741349808865,-73.85475564017999,Sal & Doms Bakery,40.865376850385296,-73.85523627405723,Dessert Shop
758,Pelham Parkway,40.85741349808865,-73.85475564017999,Dunkin' Donuts,40.85638,-73.85609,Donut Shop
759,Pelham Parkway,40.85741349808865,-73.85475564017999,Patricia's,40.84931298339339,-73.85353576737785,Italian Restaurant
760,Pelham Parkway,40.85741349808865,-73.85475564017999,John & Joe's Pizzeria,40.854519600273534,-73.86582375035509,Pizza Place
761,Pelham Parkway,40.85741349808865,-73.85475564017999,Bronx house,40.8566890843586,-73.86046675741161,Performing Arts Venue
762,Pelham Parkway,40.85741349808865,-73.85475564017999,Walgreens,40.8507673,-73.8513165,Pharmacy
763,Pelham Parkway,40.85741349808865,-73.85475564017999,Captain's Pizza,40.84887580417101,-73.85437462135108,Pizza Place
764,Pelham Parkway,40.85741349808865,-73.85475564017999,Emilio's Pizza,40.848934633803005,-73.85457970598979,Pizza Place
765,Pelham Parkway,40.85741349808865,-73.85475564017999,Burger Time,40.84928804010554,-73.85358476993304,Burger Joint
766,Pelham Parkway,40.85741349808865,-73.85475564017999,Carvel Ice Cream,40.85513927086455,-73.85521660946328,Ice Cream Shop
767,Pelham Parkway,40.85741349808865,-73.85475564017999,M&R Deli,40.85097826099314,-73.84833686299714,Sandwich Place
768,Pelham Parkway,40.85741349808865,-73.85475564017999,Domenick's Pizzeria,40.86557632085589,-73.85812427249664,Pizza Place
769,Pelham Parkway,40.85741349808865,-73.85475564017999,Liberty Donut & Coffee Shop,40.85533922011825,-73.85533281832504,Coffee Shop
770,Pelham Parkway,40.85741349808865,-73.85475564017999,Bronx Martial Arts Academy,40.865721,-73.857529,Martial Arts Dojo
771,Pelham Parkway,40.85741349808865,-73.85475564017999,Li's Kitchen,40.863566,-73.858372,Chinese Restaurant
772,Pelham Parkway,40.85741349808865,-73.85475564017999,Captain's Pizzeria & Restaurant,40.848876976000696,-73.85437663865966,Pizza Place
773,Pelham Parkway,40.85741349808865,-73.85475564017999,Healthy Fresh Inc,40.848846435546875,-73.85504150390625,Juice Bar
774,Pelham Parkway,40.85741349808865,-73.85475564017999,La Casa Del Caffe,40.84867491944407,-73.85497310878064,Coffee Shop
775,Pelham Parkway,40.85741349808865,-73.85475564017999,Dunkin Donuts,40.865318229799335,-73.8589563542656,Donut Shop
776,Pelham Parkway,40.85741349808865,-73.85475564017999,CVS,40.85288720446672,-73.8530405502792,Pharmacy
777,Pelham Parkway,40.85741349808865,-73.85475564017999,Chase Bank,40.848975,-73.853871,Bank
778,Pelham Parkway,40.85741349808865,-73.85475564017999,Doyle's Pub,40.84846317892645,-73.855371226226,Bar
779,Pelham Parkway,40.85741349808865,-73.85475564017999,Pasta Pasta,40.85478806485715,-73.85492881053774,Italian Restaurant
780,Pelham Parkway,40.85741349808865,-73.85475564017999,Dunkin Donuts,40.8494283281673,-73.85320002739451,Donut Shop
781,Pelham Parkway,40.85741349808865,-73.85475564017999,G&R Italian Deli,40.85293377335739,-73.85336176266874,Sandwich Place
782,Pelham Parkway,40.85741349808865,-73.85475564017999,Joseph Scaglione Bakery,40.849240623263306,-73.85361329249675,Bakery
783,Pelham Parkway,40.85741349808865,-73.85475564017999,SUBWAY,40.85447023103968,-73.85484845781009,Sandwich Place
784,Pelham Parkway,40.85741349808865,-73.85475564017999,Au Bon Pain,40.856463405469015,-73.84738250777664,Bakery
785,Pelham Parkway,40.85741349808865,-73.85475564017999,The Stand,40.84886768657605,-73.85450261380268,Burger Joint
786,Pelham Parkway,40.85741349808865,-73.85475564017999,Los Viajeros,40.85922591550114,-73.85005305317975,Food Truck
787,Pelham Parkway,40.85741349808865,-73.85475564017999,TD Bank,40.852207675251634,-73.85248214006424,Bank
788,Pelham Parkway,40.85741349808865,-73.85475564017999,Foodtown,40.865370217616665,-73.85815233254179,Supermarket
789,Pelham Parkway,40.85741349808865,-73.85475564017999,Dunkin' Donuts,40.862403552769436,-73.8462511045104,Donut Shop
790,Pelham Parkway,40.85741349808865,-73.85475564017999,Burektorja Dukagjini,40.854479908427884,-73.86541171889682,Eastern European Restaurant
791,Pelham Parkway,40.85741349808865,-73.85475564017999,Prego's Pizza,40.86384057998657,-73.8565993309021,Pizza Place
792,Pelham Parkway,40.85741349808865,-73.85475564017999,Key Food,40.85463906853678,-73.8655493603954,Supermarket
793,Pelham Parkway,40.85741349808865,-73.85475564017999,Bronx Dahn Yoga Center,40.850442521325945,-73.85175873742912,Yoga Studio
794,Pelham Parkway,40.85741349808865,-73.85475564017999,Hong Kong Restaurant,40.85044992604471,-73.8514715862326,Chinese Restaurant
795,Pelham Parkway,40.85741349808865,-73.85475564017999,Better Gourmet Health Kitchen,40.85035533565068,-73.85178208351135,New American Restaurant
796,Pelham Parkway,40.85741349808865,-73.85475564017999,24 Hour Store,40.850322,-73.851568,Deli / Bodega
797,Pelham Parkway,40.85741349808865,-73.85475564017999,B & B Bakery,40.85015660678799,-73.85170292702574,Bagel Shop
798,Pelham Parkway,40.85741349808865,-73.85475564017999,Eye Care Unlimited,40.849532,-73.853426,Optical Shop
799,Pelham Parkway,40.85741349808865,-73.85475564017999,China Pavillion,40.85638767282577,-73.84390168795471,Asian Restaurant
800,Pelham Parkway,40.85741349808865,-73.85475564017999,Chef King,40.865561,-73.85675211,Chinese Restaurant
801,Pelham Parkway,40.85741349808865,-73.85475564017999,Mta Bx 26,40.865318031910434,-73.8511729485441,Bus Station
802,Pelham Parkway,40.85741349808865,-73.85475564017999,Huma's Beauty Point,40.865673,-73.856534,Spa
803,Pelham Parkway,40.85741349808865,-73.85475564017999,M&M Deli,40.85636322838,-73.84366665645261,Deli / Bodega
804,Pelham Parkway,40.85741349808865,-73.85475564017999,Mamma Rosa's,40.8656644821167,-73.85812819004059,Deli / Bodega
805,Pelham Parkway,40.85741349808865,-73.85475564017999,Domenicks's Pizzeria,40.86572,-73.858059,Pizza Place
806,Pelham Parkway,40.85741349808865,-73.85475564017999,Allerton Playground,40.86565,-73.850893,Playground
807,Pelham Parkway,40.85741349808865,-73.85475564017999,Astor Famous Deli Grocery,40.8595825560666,-73.86601239615368,Deli / Bodega
808,Pelham Parkway,40.85741349808865,-73.85475564017999,Loreto Park,40.84884155840885,-73.85208608928247,Park
809,City Island,40.84724670491813,-73.78648845267413,Artie's Steak and Seafood,40.849542144998146,-73.78731730033616,Italian Restaurant
810,City Island,40.84724670491813,-73.78648845267413,City Island Diner,40.847237825113424,-73.78624488983156,Diner
811,City Island,40.84724670491813,-73.78648845267413,Lickety Split Ice Cream,40.84676548172612,-73.7864031834924,Ice Cream Shop
812,City Island,40.84724670491813,-73.78648845267413,Bistro SK,40.84638676701103,-73.78626182722242,French Restaurant
813,City Island,40.84724670491813,-73.78648845267413,Seafood City,40.85096727524957,-73.7897782218804,Seafood Restaurant
814,City Island,40.84724670491813,-73.78648845267413,Amadiz Cigars,40.85136377651722,-73.78848053398241,Smoke Shop
815,City Island,40.84724670491813,-73.78648845267413,Crab Shanty,40.84880668044417,-73.78721145699679,Seafood Restaurant
816,City Island,40.84724670491813,-73.78648845267413,Scavello's On The Island,40.8414181857129,-73.78432993638314,Italian Restaurant
817,City Island,40.84724670491813,-73.78648845267413,Black Whale,40.846397849807644,-73.78643822317905,American Restaurant
818,City Island,40.84724670491813,-73.78648845267413,Fella's,40.85259697091818,-73.78935852653436,Bar
819,City Island,40.84724670491813,-73.78648845267413,Starving Artist Cafe & Gallery,40.84542005194321,-73.78580638915213,Music Venue
820,City Island,40.84724670491813,-73.78648845267413,Ohana Japanese Habachi Seafood & Steakhouse,40.85215113102018,-73.78896162771034,Japanese Restaurant
821,City Island,40.84724670491813,-73.78648845267413,Archie's,40.853070635771665,-73.78973724282805,American Restaurant
822,City Island,40.84724670491813,-73.78648845267413,Chase Bank,40.8441147,-73.7855402,Bank
823,City Island,40.84724670491813,-73.78648845267413,Sammy's Fish Box Restaurant,40.839040879504,-73.78356573420263,Seafood Restaurant
824,City Island,40.84724670491813,-73.78648845267413,City Island Nautical Museum,40.847624203536704,-73.78450645059519,History Museum
825,City Island,40.84724670491813,-73.78648845267413,Sea Shore Restaurant & Marina,40.854324971173234,-73.79099628179956,Seafood Restaurant
826,City Island,40.84724670491813,-73.78648845267413,Filomena's Pizza & Pasta,40.846745636130926,-73.78618942327299,Pizza Place
827,City Island,40.84724670491813,-73.78648845267413,Sammy's Shrimp Box Restaurant,40.839552749493905,-73.78354861841915,Seafood Restaurant
828,City Island,40.84724670491813,-73.78648845267413,The Snug,40.84719881133644,-73.78646581041706,Bar
829,City Island,40.84724670491813,-73.78648845267413,City Island Chinese Resturant,40.840055018557464,-73.78376282458026,Chinese Restaurant
830,City Island,40.84724670491813,-73.78648845267413,Connies New Way Supermarket,40.8471457450551,-73.78654596317115,Grocery Store
831,City Island,40.84724670491813,-73.78648845267413,Robots & Rayguns,40.845016,-73.785885,Thrift / Vintage Store
832,City Island,40.84724670491813,-73.78648845267413,Ambrosia Park,40.8441821465368,-73.78531806941565,Park
833,City Island,40.84724670491813,-73.78648845267413,Rays Cafe Resturant,40.84389507361973,-73.78532230854034,Spanish Restaurant
834,City Island,40.84724670491813,-73.78648845267413,Harlem Yacht Club,40.850109247177585,-73.78974077256755,Boat or Ferry
835,City Island,40.84724670491813,-73.78648845267413,Boatmax,40.843446954938514,-73.78383012304349,Harbor / Marina
836,City Island,40.84724670491813,-73.78648845267413,Stuyvesant Yacht Club,40.843405404239135,-73.78918438009727,Harbor / Marina
837,City Island,40.84724670491813,-73.78648845267413,North Minneford Yacht Club,40.84366967856137,-73.78230769538632,Boat or Ferry
838,City Island,40.84724670491813,-73.78648845267413,Portofino Restaurant,40.85332086911106,-73.7906929834723,Italian Restaurant
839,City Island,40.84724670491813,-73.78648845267413,Augie's City Island Deli,40.85248629707162,-73.789338790048,Deli / Bodega
840,City Island,40.84724670491813,-73.78648845267413,Consolidated Yachts,40.84213846525422,-73.78221577485411,Harbor / Marina
841,City Island,40.84724670491813,-73.78648845267413,City Island Yacht Club,40.84088241463216,-73.78720154855866,Harbor / Marina
842,City Island,40.84724670491813,-73.78648845267413,City island theater group,40.84103234755437,-73.78391776462485,Theater
843,City Island,40.84724670491813,-73.78648845267413,Vistamar,40.853394,-73.79088,Latin American Restaurant
844,Bedford Park,40.870185164975325,-73.8855121841913,E. Mosholu Parkway South and Bainbridge Ave,40.87224819764808,-73.88228625969055,Park
845,Bedford Park,40.870185164975325,-73.8855121841913,Jolly Tinker,40.86745127461597,-73.88353583600046,Bar
846,Bedford Park,40.870185164975325,-73.8855121841913,Bedford Park Gourmet Deli,40.86800966320367,-73.8842049508711,Deli / Bodega
847,Bedford Park,40.870185164975325,-73.8855121841913,The New York Botanical Gardens - The Rock Garden,40.86445859331298,-73.88245582580566,Beer Garden
848,Bedford Park,40.870185164975325,-73.8855121841913,National Restaurant & Coffee,40.87300715055455,-73.88908200028848,Diner
849,Bedford Park,40.870185164975325,-73.8855121841913,Enid A. Haupt Conservatory,40.86425637966472,-73.88215394104962,Botanical Garden
850,Bedford Park,40.870185164975325,-73.8855121841913,The New York Botanical Garden Greenmarket,40.86643779336434,-73.88139622798029,Farmers Market
851,Bedford Park,40.870185164975325,-73.8855121841913,The New York Botanical Garden,40.863736,-73.882301,Botanical Garden
852,Bedford Park,40.870185164975325,-73.8855121841913,Webster Cafe,40.86728998621904,-73.8836194832744,Diner
853,Bedford Park,40.870185164975325,-73.8855121841913,Monet's Garden at The New York Botanical Garden,40.86404687000856,-73.88183837327102,Garden
854,Bedford Park,40.870185164975325,-73.8855121841913,Nicky's Coffee Shop,40.874932786273384,-73.87940404957489,Coffee Shop
855,Bedford Park,40.870185164975325,-73.8855121841913,Edgar Allan Poe Cottage,40.8655727065113,-73.89442067838259,History Museum
856,Bedford Park,40.870185164975325,-73.8855121841913,Moshulu Gate Entrance/Pedestrian Entrance,40.86668934274694,-73.88077033229058,Garden
857,Bedford Park,40.870185164975325,-73.8855121841913,Madden's Pub,40.87298848588746,-73.88869859193673,Pub
858,Bedford Park,40.870185164975325,-73.8855121841913,Sal's Pizzeria,40.875269350530566,-73.87956260705728,Pizza Place
859,Bedford Park,40.870185164975325,-73.8855121841913,My Place Family Pizza,40.86926155772971,-73.88947570131111,Pizza Place
860,Bedford Park,40.870185164975325,-73.8855121841913,Bedford Cafe Restaurant,40.87341387211989,-73.88919548256142,Diner
861,Bedford Park,40.870185164975325,-73.8855121841913,La Casa Azul Tacos,40.86635501358935,-73.88072439491346,Food Truck
862,Bedford Park,40.870185164975325,-73.8855121841913,Shop in the Garden,40.86261164742681,-73.88011616962366,Gift Shop
863,Bedford Park,40.870185164975325,-73.8855121841913,Holiday Train Show,40.864099621223744,-73.88204993511216,Botanical Garden
864,Bedford Park,40.870185164975325,-73.8855121841913,Jerome's Pizza,40.87310727496674,-73.88904984641387,Pizza Place
865,Bedford Park,40.870185164975325,-73.8855121841913,Poe Park,40.86550189351287,-73.89230027296647,Park
866,Bedford Park,40.870185164975325,-73.8855121841913,Crunch - Norwood,40.872651993889114,-73.87487858533859,Gym / Fitness Center
867,Bedford Park,40.870185164975325,-73.8855121841913,Choi Yuan - Chinese Restaurant,40.873077802879685,-73.88908621196552,Chinese Restaurant
868,Bedford Park,40.870185164975325,-73.8855121841913,SUBWAY,40.86702810635262,-73.88391701697157,Sandwich Place
869,Bedford Park,40.870185164975325,-73.8855121841913,OK Mr. Pancho,40.86712,-73.88353101,Mexican Restaurant
870,Bedford Park,40.870185164975325,-73.8855121841913,Las Maravillas De Mexico,40.87313535316203,-73.88901886539281,Mexican Restaurant
871,Bedford Park,40.870185164975325,-73.8855121841913,Lehman Center For The Performing Arts,40.872637844209564,-73.89340680307869,Theater
872,Bedford Park,40.870185164975325,-73.8855121841913,Rock Garden NYBG,40.8645385578291,-73.87774992681467,Garden
873,Bedford Park,40.870185164975325,-73.8855121841913,Beso Lounge,40.87340296477095,-73.8805663225561,Lounge
874,Bedford Park,40.870185164975325,-73.8855121841913,La Nueva Estrella,40.871080136997804,-73.87695928777875,Caribbean Restaurant
875,Bedford Park,40.870185164975325,-73.8855121841913,Pioneer Cherry Valley Marketplace,40.866898214837654,-73.88382629206778,Supermarket
876,Bedford Park,40.870185164975325,-73.8855121841913,CTown Supermarkets,40.873934575808164,-73.8840049558067,Supermarket
877,Bedford Park,40.870185164975325,-73.8855121841913,Hudson Garden Grill,40.86534368622448,-73.8817125279833,New American Restaurant
878,Bedford Park,40.870185164975325,-73.8855121841913,Family Dollar,40.86706540574046,-73.88405259376377,Discount Store
879,Bedford Park,40.870185164975325,-73.8855121841913,Nick's Garden Coffee Shop,40.86236042192549,-73.88042580169959,Diner
880,Bedford Park,40.870185164975325,-73.8855121841913,CTown Supermarkets,40.87079493212375,-73.89237696740756,Supermarket
881,Bedford Park,40.870185164975325,-73.8855121841913,Orchid Rotunda,40.86658821057161,-73.87915124727846,History Museum
882,Bedford Park,40.870185164975325,-73.8855121841913,Mosholu Park,40.87823436524028,-73.8831639289856,Park
883,Bedford Park,40.870185164975325,-73.8855121841913,APEX - Lehman College,40.87484924787048,-73.89329612833,Gym
884,Bedford Park,40.870185164975325,-73.8855121841913,SUBWAY,40.87281809506911,-73.87831163680261,Sandwich Place
885,Bedford Park,40.870185164975325,-73.8855121841913,Dollar Tree,40.8636354619467,-73.8888538168144,Discount Store
886,Bedford Park,40.870185164975325,-73.8855121841913,Dunkin' Donuts,40.873236,-73.88584634606862,Donut Shop
887,Bedford Park,40.870185164975325,-73.8855121841913,Frida Kahlo Cantina,40.862266,-73.880242,Botanical Garden
888,Bedford Park,40.870185164975325,-73.8855121841913,Pine Tree Cafe,40.86260520251833,-73.88029570650399,Café
889,Bedford Park,40.870185164975325,-73.8855121841913,La Rola Resturant,40.86621609620156,-73.88613344698695,Spanish Restaurant
890,Bedford Park,40.870185164975325,-73.8855121841913,St. James Park,40.86654342003384,-73.89547843697086,Park
891,Bedford Park,40.870185164975325,-73.8855121841913,Dunkin' Donuts,40.87043614995281,-73.87854961929986,Donut Shop
892,Bedford Park,40.870185164975325,-73.8855121841913,T-Mobile,40.8727446,-73.8787088,Mobile Phone Shop
893,Bedford Park,40.870185164975325,-73.8855121841913,Hung Hing Chinese Restaurant,40.871181206606806,-73.88675855253665,Chinese Restaurant
894,Bedford Park,40.870185164975325,-73.8855121841913,Baskin-Robbins,40.8733447731418,-73.87460888543129,Ice Cream Shop
895,Bedford Park,40.870185164975325,-73.8855121841913,SUBWAY,40.872585858388554,-73.8896375901331,Sandwich Place
896,Bedford Park,40.870185164975325,-73.8855121841913,Papa John's Pizza,40.87168382,-73.87731671333313,Pizza Place
897,Bedford Park,40.870185164975325,-73.8855121841913,CVS/Pharmacy,40.87449900511392,-73.87951536062447,Pharmacy
898,Bedford Park,40.870185164975325,-73.8855121841913,Metro North - Botanical Garden Train Station,40.867468425056806,-73.88145364946986,Train Station
899,Bedford Park,40.870185164975325,-73.8855121841913,Foodtown of Bainbridge,40.873496,-73.878825,Supermarket
900,Bedford Park,40.870185164975325,-73.8855121841913,Chase Bank,40.87539175917222,-73.87973382534256,Bank
901,Bedford Park,40.870185164975325,-73.8855121841913,McDonald's,40.872894,-73.878677,Fast Food Restaurant
902,Bedford Park,40.870185164975325,-73.8855121841913,Lexa Bar & Garden,40.87208219592986,-73.8775686363957,Lounge
903,Bedford Park,40.870185164975325,-73.8855121841913,Nicky's Pizza & Ristorante,40.87337458632297,-73.88050846237203,Pizza Place
904,Bedford Park,40.870185164975325,-73.8855121841913,Chase Bank,40.87303330866416,-73.87817837297916,Bank
905,Bedford Park,40.870185164975325,-73.8855121841913,Rodrigue's Coffee House,40.863457069658295,-73.88757312122372,Coffee Shop
906,Bedford Park,40.870185164975325,-73.8855121841913,Halal Food Truck (Lehman College Entry Gate),40.873308,-73.889282,Food Truck
907,Bedford Park,40.870185164975325,-73.8855121841913,Mosholu Park Grounds,40.8745059963779,-73.88319925575746,Park
908,Bedford Park,40.870185164975325,-73.8855121841913,Dunkin Donuts,40.87830347056821,-73.88583764157472,Donut Shop
909,Bedford Park,40.870185164975325,-73.8855121841913,Bee-Line 20 Bus Cross County/White Plains,40.87369195134682,-73.89009137728411,Bus Line
910,Bedford Park,40.870185164975325,-73.8855121841913,Webster Gourmet Deli,40.871307018979564,-73.87679207720733,Deli / Bodega
911,Bedford Park,40.870185164975325,-73.8855121841913,Van Courtlandt & Grand Concourse,40.8773,-73.885238,Intersection
912,Bedford Park,40.870185164975325,-73.8855121841913,Leroy Pharmacy,40.87312803510129,-73.87653198071347,Pharmacy
913,Bedford Park,40.870185164975325,-73.8855121841913,Green Mermaid Deli & Food Corp,40.8730980874004,-73.87636812074265,Deli / Bodega
914,Bedford Park,40.870185164975325,-73.8855121841913,Bookstore - Lehman College,40.871793047738514,-73.89558792114258,College Bookstore
915,Bedford Park,40.870185164975325,-73.8855121841913,East 205th St,40.87388231771641,-73.87641197566941,Park
916,Bedford Park,40.870185164975325,-73.8855121841913,Drillonas Pizzeria Restaurant,40.8721599,-73.87538278333334,Pizza Place
917,Bedford Park,40.870185164975325,-73.8855121841913,Allerton Ballfields,40.86929776703583,-73.87503956135858,Baseball Field
918,Bedford Park,40.870185164975325,-73.8855121841913,Allerton Park Baseball Fields,40.868333,-73.875176,Baseball Field
919,Bedford Park,40.870185164975325,-73.8855121841913,bronx park west ballfields,40.869187,-73.874375,Baseball Field
920,Bedford Park,40.870185164975325,-73.8855121841913,New Ming Ling,40.875096447351304,-73.87568844463598,Chinese Restaurant
921,University Heights,40.85572707719664,-73.9104159619131,Salsa Con Fuego,40.86266522656766,-73.9115300460878,Latin American Restaurant
922,University Heights,40.85572707719664,-73.9104159619131,Accra Resturant,40.85387109221504,-73.90842103412992,African Restaurant
923,University Heights,40.85572707719664,-73.9104159619131,Devoe Park,40.863102316436326,-73.90577014875846,Playground
924,University Heights,40.85572707719664,-73.9104159619131,Roberto Clemente State Park,40.85519200394643,-73.920156955719,State / Provincial Park
925,University Heights,40.85572707719664,-73.9104159619131,Papaye Restaurant,40.85740693073101,-73.89973827631786,African Restaurant
926,University Heights,40.85572707719664,-73.9104159619131,Wingstop,40.8540931012956,-73.90789897469828,Wings Joint
927,University Heights,40.85572707719664,-73.9104159619131,Dallas BBQ,40.86183516824653,-73.91179866064446,BBQ Joint
928,University Heights,40.85572707719664,-73.9104159619131,Payless ShoeSource,40.85359952553111,-73.9071882784982,Shoe Store
929,University Heights,40.85572707719664,-73.9104159619131,Chase Bank,40.854087,-73.907631,Bank
930,University Heights,40.85572707719664,-73.9104159619131,Liberato,40.85374410338502,-73.90796581959464,Latin American Restaurant
931,University Heights,40.85572707719664,-73.9104159619131,Subway,40.85388737046262,-73.90728484194736,Sandwich Place
932,University Heights,40.85572707719664,-73.9104159619131,Dunkin Donuts,40.853816523257144,-73.90872387848046,Donut Shop
933,University Heights,40.85572707719664,-73.9104159619131,Dunkin Donuts,40.84755935470258,-73.91246361806994,Donut Shop
934,University Heights,40.85572707719664,-73.9104159619131,Bravo Supermarkets,40.860351648904135,-73.90660423418862,Grocery Store
935,University Heights,40.85572707719664,-73.9104159619131,Bravo Supermarkets,40.85393565221245,-73.91414402326542,Grocery Store
936,University Heights,40.85572707719664,-73.9104159619131,Peter Jay Sharp Boathouse,40.8564416896929,-73.92172336578369,Gym / Fitness Center
937,University Heights,40.85572707719664,-73.9104159619131,Elsa La Reina Del Chicharrón (Elsa The Queen Of Pork Rind),40.85862712032379,-73.90368232146972,Spanish Restaurant
938,University Heights,40.85572707719664,-73.9104159619131,Food Dynasty,40.8537718778922,-73.90926718711853,Supermarket
939,University Heights,40.85572707719664,-73.9104159619131,Vinny's Pizza,40.853062776551994,-73.90332529452633,Pizza Place
940,University Heights,40.85572707719664,-73.9104159619131,Domino's Pizza,40.8545414547471,-73.90703652800767,Pizza Place
941,University Heights,40.85572707719664,-73.9104159619131,Giovanni's Pizza,40.86038281430675,-73.90666102632039,Pizza Place
942,University Heights,40.85572707719664,-73.9104159619131,T-Mobile,40.853251495509895,-73.9053176343441,Mobile Phone Shop
943,University Heights,40.85572707719664,-73.9104159619131,Au Bon Pain,40.858061919548035,-73.91203969692151,Bakery
944,University Heights,40.85572707719664,-73.9104159619131,Hall of Fame for Great Americans,40.858679144464936,-73.91449458730676,History Museum
945,University Heights,40.85572707719664,-73.9104159619131,Carvel Ice Cream,40.8568,-73.9005,Ice Cream Shop
946,University Heights,40.85572707719664,-73.9104159619131,Dunkin Donuts,40.860388899387,-73.9066685480168,Donut Shop
947,University Heights,40.85572707719664,-73.9104159619131,Liberato,40.85852519421272,-73.9039022800407,Spanish Restaurant
948,University Heights,40.85572707719664,-73.9104159619131,7-Eleven,40.84933417696063,-73.91669166576428,Convenience Store
949,University Heights,40.85572707719664,-73.9104159619131,Compare Foods Supermarket,40.861968,-73.917963,Grocery Store
950,University Heights,40.85572707719664,-73.9104159619131,My Pizza,40.849670435102155,-73.91681699790597,Pizza Place
951,University Heights,40.85572707719664,-73.9104159619131,CTown Supermarkets,40.84921753311762,-73.91694343560889,Grocery Store
952,University Heights,40.85572707719664,-73.9104159619131,Baskin-Robbins,40.84762190127737,-73.91257363263215,Ice Cream Shop
953,University Heights,40.85572707719664,-73.9104159619131,SUBWAY,40.849072,-73.904932,Sandwich Place
954,University Heights,40.85572707719664,-73.9104159619131,Chase Bank,40.850381,-73.916217,Bank
955,University Heights,40.85572707719664,-73.9104159619131,Payless ShoeSource,40.86240105851159,-73.90273290501536,Shoe Store
956,University Heights,40.85572707719664,-73.9104159619131,McDonald's,40.85433587445503,-73.907281011343,Fast Food Restaurant
957,University Heights,40.85572707719664,-73.9104159619131,C-Town Supermarkets,40.86035812322631,-73.90665662457756,Grocery Store
958,University Heights,40.85572707719664,-73.9104159619131,Bravo Supermarkets,40.85702912,-73.9005224,Grocery Store
959,University Heights,40.85572707719664,-73.9104159619131,El Nuevo Valle,40.84858687910957,-73.91150374252403,Spanish Restaurant
960,University Heights,40.85572707719664,-73.9104159619131,Foot Locker,40.853495,-73.907049,Shoe Store
961,University Heights,40.85572707719664,-73.9104159619131,CTown Supermarkets,40.85065028177181,-73.90092021469789,Supermarket
962,University Heights,40.85572707719664,-73.9104159619131,Rite Aid,40.8537086,-73.9058889,Pharmacy
963,University Heights,40.85572707719664,-73.9104159619131,Concourse Food Plaza,40.85411024533273,-73.90224511388888,Grocery Store
964,University Heights,40.85572707719664,-73.9104159619131,KFC,40.85376578342685,-73.90733899003396,Fast Food Restaurant
965,University Heights,40.85572707719664,-73.9104159619131,Fordham Toyota,40.86169664381362,-73.91031089570083,Auto Dealership
